coord,country,geoname,id,langs,name,stat,stations,zoom,latf,lngf,maxtf,mints,humidf,speedf,cloudf,sunrise,sunset,Daylight
"{'lon': -98.163338, 'lat': 26.301741}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 4697444}",4688275.0,"[{'link': 'http://en.wikipedia.org/wiki/Edinburg%2C_Texas'}, {'post': '78540'}, {'ru': 'Ð\xadÐ´Ð¸Ð½Ð±Ñ\x83Ñ\x80Ð³'}]",Edinburg,"{'level': 1.0, 'population': 77100}","[{'id': 2603, 'dist': 9, 'kf': 1}, {'id': 2677, 'dist': 15, 'kf': 1}, {'id': 30145, 'dist': 16, 'kf': 1}, {'id': 30334, 'dist': 33, 'kf': 1}, {'id': 32464, 'dist': 16, 'kf': 1}, {'id': 32817, 'dist': 8, 'kf': 1}, {'id': 35039, 'dist': 16, 'kf': 1}]",11.0,26.3,-98.16,82.99,82.0,78,4.7,40,1563796368,1563845101,13.536944444444444
"{'lon': -1.05606, 'lat': 54.534779}",GB,"{'cl': 'P', 'code': 'PPLA3', 'parent': 7291323}",2647785.0,[{'link': 'http://en.wikipedia.org/wiki/Guisborough'}],Guisborough,"{'level': 1.0, 'population': 17569}","[{'id': 5172, 'dist': 43, 'kf': 1}, {'id': 5183, 'dist': 47, 'kf': 1}, {'id': 31997, 'dist': 44, 'kf': 1}, {'id': 32026, 'dist': 8, 'kf': 1}, {'id': 33785, 'dist': 36, 'kf': 1}, {'id': 34500, 'dist': 45, 'kf': 1}, {'id': 34644, 'dist': 16, 'kf': 1}, {'id': 34878, 'dist': 45, 'kf': 1}]",11.0,54.54,-1.05,68.0,64.0,82,18.34,75,1563767871,1563826983,16.42
"{'lon': -74.886002, 'lat': 10.89686}",CO,"{'cl': 'P', 'code': 'PPL', 'parent': 3689436}",3682238.0,[{'link': 'http://en.wikipedia.org/wiki/Galapa%2C_Atl%C3%A1ntico'}],Galapa,"{'level': 1.0, 'population': 19732}","[{'id': 4246, 'dist': 11, 'kf': 1}]",11.0,10.9,-74.89,82.4,81.0,74,6.93,0,1563792352,1563837946,12.665
"{'lon': 6.36667, 'lat': 50.933331}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2861876}",2894553.0,[{'link': 'http://en.wikipedia.org/wiki/J%C3%BClich'}],Julich,"{'level': 1.0, 'population': 33911}","[{'id': 4909, 'dist': 34, 'kf': 1}, {'id': 8903, 'dist': 39, 'kf': 1}, {'id': 9998, 'dist': 27, 'kf': 1}, {'id': 10033, 'dist': 33, 'kf': 1}, {'id': 10835, 'dist': 45, 'kf': 1}, {'id': 27709, 'dist': 44, 'kf': 1}, {'id': 29663, 'dist': 35, 'kf': 1}, {'id': 30081, 'dist': 36, 'kf': 1}, {'id': 30109, 'dist': 27, 'kf': 1}, {'id': 30148, 'dist': 23, 'kf': 1}, {'id': 30779, 'dist': 24, 'kf': 1}, {'id': 31667, 'dist': 46, 'kf': 1}, {'id': 31774, 'dist': 24, 'kf': 1}, {'id': 32886, 'dist': 7, 'kf': 1}, {'id': 33069, 'dist': 30, 'kf': 1}, {'id': 34476, 'dist': 38, 'kf': 1}, {'id': 34989, 'dist': 41, 'kf': 1}, {'id': 35469, 'dist': 38, 'kf': 1}]",10.0,50.93,6.37,70.0,59.0,63,4.7,0,1563767146,1563824147,15.83361111111111
"{'lon': -76.439407, 'lat': 39.33427}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4347790}",4362344.0,"[{'link': 'http://en.wikipedia.org/wiki/Middle_River%2C_Maryland'}, {'post': '21220'}]",Middle River,"{'level': 1.0, 'population': 25191}","[{'id': 1314, 'dist': 26, 'kf': 1}, {'id': 1315, 'dist': 2, 'kf': 1}, {'id': 1316, 'dist': 19, 'kf': 1}, {'id': 27909, 'dist': 30, 'kf': 1}, {'id': 30080, 'dist': 19, 'kf': 1}, {'id': 30489, 'dist': 20, 'kf': 1}, {'id': 30793, 'dist': 8, 'kf': 1}, {'id': 31319, 'dist': 25, 'kf': 1}, {'id': 31815, 'dist': 21, 'kf': 1}, {'id': 32127, 'dist': 21, 'kf': 1}, {'id': 32471, 'dist': 23, 'kf': 1}, {'id': 32501, 'dist': 26, 'kf': 1}, {'id': 32634, 'dist': 27, 'kf': 1}, {'id': 34343, 'dist': 26, 'kf': 1}, {'id': 34486, 'dist': 10, 'kf': 1}, {'id': 34866, 'dist': 27, 'kf': 1}, {'id': 34953, 'dist': 24, 'kf': 1}, {'id': 35034, 'dist': 25, 'kf': 1}, {'id': 35195, 'dist': 10, 'kf': 1}, {'id': 35502, 'dist': 20, 'kf': 1}]",12.0,39.33,-76.44,81.0,71.01,69,3.83,69,1563789400,1563841642,14.511666666666667
"{'lon': 4.44861, 'lat': 52.127499}",NL,"{'cl': 'P', 'code': 'PPL', 'parent': 2745300}",2745301.0,[{'link': 'http://en.wikipedia.org/wiki/Voorschoten'}],Voorschoten,"{'level': 1.0, 'population': 22468}","[{'id': 5214, 'dist': 18, 'kf': 1}, {'id': 8540, 'dist': 26, 'kf': 1}, {'id': 27841, 'dist': 24, 'kf': 1}, {'id': 29167, 'dist': 8, 'kf': 1}, {'id': 29248, 'dist': 14, 'kf': 1}, {'id': 29344, 'dist': 34, 'kf': 1}, {'id': 29371, 'dist': 33, 'kf': 1}, {'id': 29868, 'dist': 26, 'kf': 1}, {'id': 30229, 'dist': 33, 'kf': 1}, {'id': 30266, 'dist': 10, 'kf': 1}, {'id': 30741, 'dist': 7, 'kf': 1}, {'id': 31014, 'dist': 8, 'kf': 1}, {'id': 31742, 'dist': 14, 'kf': 1}, {'id': 32202, 'dist': 24, 'kf': 1}, {'id': 32724, 'dist': 22, 'kf': 1}, {'id': 33388, 'dist': 34, 'kf': 1}, {'id': 33447, 'dist': 17, 'kf': 1}, {'id': 33900, 'dist': 27, 'kf': 1}, {'id': 35570, 'dist': 13, 'kf': 1}, {'id': 35982, 'dist': 18, 'kf': 1}]",12.0,52.13,4.45,66.99,62.01,68,10.29,98,1563767280,1563824934,16.015
"{'lon': -1.21714, 'lat': 37.969391}",ES,"{'cl': 'P', 'code': 'PPL', 'parent': 6359510}",2522152.0,,Alcantarilla,"{'level': 1.0, 'population': 41084}","[{'id': 5484, 'dist': 42, 'kf': 1}, {'id': 5494, 'dist': 45, 'kf': 1}, {'id': 30340, 'dist': 7, 'kf': 1}, {'id': 31469, 'dist': 10, 'kf': 1}, {'id': 31933, 'dist': 17, 'kf': 1}, {'id': 34983, 'dist': 13, 'kf': 1}, {'id': 35080, 'dist': 44, 'kf': 1}]",11.0,37.97,-1.22,79.0,75.99,74,17.22,0,1563771552,1563823384,14.397777777777778
"{'lon': 11.5, 'lat': 51.650002}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2842565}",2905206.0,,Hettstedt,"{'level': 1.0, 'population': 15949}","[{'id': 4874, 'dist': 23, 'kf': 1}, {'id': 9080, 'dist': 41, 'kf': 1}]",11.0,51.65,11.5,68.0,63.0,72,2.24,0,1563765720,1563823110,15.941666666666666
"{'lon': 78.066673, 'lat': 30.26667}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1444366}",1273880.0,[{'link': 'http://en.wikipedia.org/wiki/Clement_Town'}],Clement Town,"{'level': 1.0, 'population': 20806}",,12.0,30.26,78.01,89.6,89.6,62,4.7,40,1563753596,1563803308,13.80888888888889
"{'lon': 47.658058, 'lat': 29.3375}",KW,"{'cl': 'P', 'code': 'PPL', 'parent': 285798}",285799.0,"[{'ar': 'Ø§Ù\x8eÙ\x84Ù\x92Ø¬Ù\x8eÙ\x87Ù\x92Ø±Ù\x8eØ§Ø¡'}, {'en': 'Al Jahra'}, {'link': 'http://en.wikipedia.org/wiki/Al_Jahra'}, {'no': 'Al Jahra'}]",Al Jahra,"{'level': 1.0, 'population': 24281}","[{'id': 7092, 'dist': 32, 'kf': 1}, {'id': 8417, 'dist': 37, 'kf': 1}, {'id': 8418, 'dist': 40, 'kf': 1}]",9.0,29.35,47.67,107.6,105.8,12,18.34,1,1563760994,1563810474,13.744444444444444
"{'lon': 135.167496, 'lat': 34.226109}",JP,"{'cl': 'P', 'code': 'PPLA', 'parent': 1848938}",1926004.0,"[{'en': 'Wakayama'}, {'ja': 'ã\x82\x8fã\x81\x8bã\x82\x84ã\x81¾ã\x81\x97'}, {'link': 'http://en.wikipedia.org/wiki/Wakayama%2C_Wakayama'}, {'ru': 'Ð\x92Ð°ÐºÐ°Ñ\x8fÐ¼Ð°'}]",Wakayama-shi,"{'level': 1.0, 'population': 351000}","[{'id': 7514, 'dist': 23, 'kf': 1}, {'id': 7516, 'dist': 45, 'kf': 1}, {'id': 7589, 'dist': 22, 'kf': 1}, {'id': 9206, 'dist': 29, 'kf': 1}]",12.0,34.23,135.17,88.0,78.8,83,18.34,75,1563739348,1563790118,14.102777777777778
"{'lon': 10.74609, 'lat': 59.912731}",NO,"{'cl': 'P', 'code': 'PPLC', 'parent': 6453366}",3143244.0,,Oslo,"{'level': 1.0, 'population': 580000}","[{'id': 1274, 'dist': 36, 'kf': 1}, {'id': 5293, 'dist': 36, 'kf': 1}, {'id': 8833, 'dist': 31, 'kf': 1}, {'id': 10554, 'dist': 44, 'kf': 1}, {'id': 29287, 'dist': 8, 'kf': 1}, {'id': 31155, 'dist': 14, 'kf': 1}, {'id': 31507, 'dist': 27, 'kf': 1}, {'id': 33259, 'dist': 46, 'kf': 1}, {'id': 33333, 'dist': 45, 'kf': 1}, {'id': 33706, 'dist': 27, 'kf': 1}, {'id': 33927, 'dist': 12, 'kf': 1}, {'id': 35865, 'dist': 28, 'kf': 1}]",6.0,59.91,10.74,61.0,54.0,87,1.86,20,1563762893,1563826302,17.613611111111112
"{'lon': -81.880089, 'lat': 26.66729}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4161743}",4166195.0,"[{'link': 'http://en.wikipedia.org/wiki/North_Fort_Myers%2C_Florida'}, {'post': '33917'}]",North Fort Myers,"{'level': 1.0, 'population': 39407}","[{'id': 658, 'dist': 18, 'kf': 1}, {'id': 659, 'dist': 8, 'kf': 1}, {'id': 715, 'dist': 30, 'kf': 1}, {'id': 8838, 'dist': 15, 'kf': 1}, {'id': 28939, 'dist': 49, 'kf': 1}, {'id': 29530, 'dist': 18, 'kf': 1}, {'id': 31136, 'dist': 42, 'kf': 1}, {'id': 32253, 'dist': 9, 'kf': 1}, {'id': 33321, 'dist': 42, 'kf': 1}, {'id': 34337, 'dist': 2, 'kf': 1}, {'id': 35473, 'dist': 18, 'kf': 1}, {'id': 35572, 'dist': 27, 'kf': 1}]",12.0,26.67,-81.88,75.0,72.0,94,7.14,1,1563792417,1563841237,13.561111111111112
"{'lon': -135.053757, 'lat': 60.71611}",CA,"{'cl': 'P', 'code': 'PPLA', 'parent': 6185811}",6180550.0,,Whitehorse,"{'level': 1.0, 'population': 23272}","[{'id': 3963, 'dist': 1, 'kf': 1}, {'id': 34708, 'dist': 14, 'kf': 1}]",6.0,60.72,-135.06,62.01,54.0,93,5.82,75,1563710987,1563775388,17.889166666666668
"{'lon': 18.783331, 'lat': 49.299999}",SK,"{'cl': 'P', 'code': 'PPL', 'parent': 3056506}",3059179.0,,Kysucke Nove Mesto,"{'level': 1.0, 'population': 16558}","[{'id': 5912, 'dist': 14, 'kf': 1}, {'id': 10149, 'dist': 37, 'kf': 1}, {'id': 10318, 'dist': 36, 'kf': 1}, {'id': 29494, 'dist': 43, 'kf': 1}, {'id': 33717, 'dist': 46, 'kf': 1}]",11.0,49.3,18.78,64.4,60.8,93,3.36,90,1563764577,1563820759,15.606111111111112
"{'lon': 32.627682, 'lat': 41.20488}",TR,"{'cl': 'P', 'code': 'PPLA', 'parent': 862468}",744562.0,,Karabuk,"{'level': 1.0, 'population': 97481}",,7.0,41.2,32.63,72.0,71.6,78,5.82,20,1563762897,1563815791,14.692777777777778
"{'lon': 10.31667, 'lat': 50.98333}",DE,"{'cl': 'P', 'code': 'PPL', 'parent': 2822542}",2931574.0,,Eisenach,"{'level': 1.0, 'population': 43846}","[{'id': 4880, 'dist': 45, 'kf': 1}, {'id': 9173, 'dist': 43, 'kf': 1}, {'id': 29555, 'dist': 20, 'kf': 1}, {'id': 33754, 'dist': 34, 'kf': 1}]",9.0,50.98,10.32,66.0,57.99,77,6.93,0,1563766184,1563823213,15.841388888888888
"{'lon': 30.14002, 'lat': -23.69339}",ZA,"{'cl': 'P', 'code': 'PPL', 'parent': 1085597}",1007514.0,[{'link': 'http://en.wikipedia.org/wiki/Modjadjiskloof'}],Duiwelskloof,"{'level': 1.0, 'population': 24572}","[{'id': 6602, 'dist': 71, 'kf': 1}]",10.0,-23.69,30.14,45.55,45.55,63,3.02,0,1563770354,1563809529,10.881944444444445
"{'lon': 7.58392, 'lat': 45.02314}",IT,"{'cl': 'P', 'code': 'PPLA3', 'parent': 6538038}",3182245.0,"[{'de': 'Beinasco'}, {'en': 'Beinasco'}, {'eo': 'Beinasco'}, {'fr': 'Beinasco'}, {'it': 'Beinasco'}, {'ja': 'ã\x83\x99ã\x82¤ã\x83\x8aã\x82¹ã\x82³'}, {'nap': 'Beinasco'}, {'nl': 'Beinasco'}, {'pl': 'Beinasco'}, {'pms': 'Beinasch'}, {'pt': 'Beinasco'}]",Beinasco,"{'level': 1.0, 'population': 18198}","[{'id': 5791, 'dist': 17, 'kf': 1}, {'id': 5795, 'dist': 20, 'kf': 1}, {'id': 5799, 'dist': 12, 'kf': 1}, {'id': 8591, 'dist': 8, 'kf': 1}, {'id': 9270, 'dist': 29, 'kf': 1}, {'id': 9777, 'dist': 40, 'kf': 1}, {'id': 30106, 'dist': 39, 'kf': 1}, {'id': 30420, 'dist': 44, 'kf': 1}, {'id': 31210, 'dist': 14, 'kf': 1}, {'id': 31649, 'dist': 24, 'kf': 1}, {'id': 32119, 'dist': 24, 'kf': 1}, {'id': 32788, 'dist': 7, 'kf': 1}, {'id': 34492, 'dist': 35, 'kf': 1}]",12.0,45.02,7.58,77.0,69.01,78,1.12,20,1563768206,1563822506,15.083333333333334
"{'lon': 0.78333, 'lat': 9.25}",TG,"{'cl': 'P', 'code': 'PPL', 'parent': 2597439}",2367568.0,"[{'en': 'Bassar'}, {'fr': 'Bassar'}, {'link': 'http://en.wikipedia.org/wiki/Bassar'}, {'ru': 'Ð\x91Ð°Ñ\x81Ð°Ñ\x80'}, {'zh': 'å·´è\x90¨'}]",Bassar,"{'level': 1.0, 'population': 61845}","[{'id': 6334, 'dist': 67, 'kf': 1}]",9.0,9.26,0.78,72.01,72.01,95,3.58,26,1563774341,1563819635,12.581666666666667
"{'lon': 51.2873, 'lat': 31.965231}",IR,"{'cl': 'P', 'code': 'PPL', 'parent': 139677}",140046.0,"[{'fa': 'Ø¨Ù\x8fØ±Ù\x88Ø¬Ø§Ù\x86'}, {'link': 'http://en.wikipedia.org/wiki/Borujen'}]",Borujen,"{'level': 1.0, 'population': 52654}","[{'id': 7028, 'dist': 55, 'kf': 1}]",9.0,31.97,51.29,86.0,86.0,15,4.7,40,1563759793,1563809937,13.928888888888888
"{'lon': -89.283333, 'lat': 21.1}",MX,"{'cl': 'P', 'code': 'PPL', 'parent': 3514211}",3522924.0,,Motul de Felipe Carrillo Puerto,"{'level': 1.0, 'population': 21109}","[{'id': 3996, 'dist': 42, 'kf': 1}]",9.0,21.1,-89.28,77.0,77.0,94,3.36,75,1563794805,1563842401,13.221111111111112
"{'lon': 78.116669, 'lat': 8.48333}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1255053}",1254390.0,[{'link': 'http://en.wikipedia.org/wiki/Thiruchendur'}],Tiruchchendur,"{'level': 1.0, 'population': 29872}",,12.0,8.48,78.12,89.6,89.6,55,17.22,75,1563755849,1563801003,12.542777777777777
"{'lon': 111.341599, 'lat': -6.7036}",ID,"{'cl': 'P', 'code': 'PPL', 'parent': 1642669}",1629749.0,[{'id': 'Rembangan'}],Rembangan,"{'level': 1.0, 'population': 44030}",,10.0,-6.7,111.34,87.49,87.49,44,8.68,66,1563749239,1563791666,11.785277777777777
"{'lon': 2.3, 'lat': 49.900002}",FR,"{'cl': 'P', 'code': 'PPLA', 'parent': 6455273}",3037854.0,,Amiens,"{'level': 1.0, 'population': 143086}","[{'id': 5522, 'dist': 36, 'kf': 1}, {'id': 28821, 'dist': 10, 'kf': 1}]",6.0,49.89,2.3,64.0,55.4,77,2.91,0,1563768390,1563824856,15.685
"{'lon': 58.165558, 'lat': 54.936943}",RU,"{'cl': 'P', 'code': 'PPL', 'parent': 1508290}",478071.0,,Ust-Katav,"{'level': 1.0, 'population': 25046}",,9.0,54.94,58.17,63.19,63.19,86,9.73,57,1563753510,1563812918,16.502222222222223
"{'lon': -0.45, 'lat': 39.583328}",ES,"{'cl': 'P', 'code': 'PPL', 'parent': 6361935}",2520968.0,,Betera,"{'level': 1.0, 'population': 20740}","[{'id': 5503, 'dist': 10, 'kf': 1}, {'id': 33034, 'dist': 9, 'kf': 1}, {'id': 33068, 'dist': 43, 'kf': 1}, {'id': 35356, 'dist': 13, 'kf': 1}]",11.0,39.58,-0.45,75.99,68.0,68,3.36,0,1563771112,1563823455,14.539722222222222
"{'lon': 34.583328, 'lat': -8.9}",TZ,"{'cl': 'P', 'code': 'PPL', 'parent': 159067}",159218.0,,Ilembula,"{'level': 1.0, 'population': 18870}",,10.0,-8.9,34.58,57.61,57.61,57,14.61,10,1563767859,1563809892,11.675833333333333
"{'lon': 123.181389, 'lat': 13.61917}",PH,"{'cl': 'P', 'code': 'PPL', 'parent': 1698822}",1698829.0,,Naga,"{'level': 1.0, 'population': 147097}",,9.0,13.62,123.19,85.69,85.69,65,5.79,41,1563744548,1563790669,12.811388888888889
"{'lon': 137.399994, 'lat': 34.816669}",JP,"{'cl': 'P', 'code': 'PPL', 'parent': 1865694}",1849845.0,,Toyokawa,"{'level': 1.0, 'population': 120537}","[{'id': 9850, 'dist': 8, 'kf': 1}, {'id': 9932, 'dist': 39, 'kf': 1}, {'id': 10456, 'dist': 31, 'kf': 1}, {'id': 33999, 'dist': 16, 'kf': 1}]",10.0,34.83,137.38,82.4,78.01,78,5.82,75,1563738734,1563789672,14.149444444444445
"{'lon': -77.231087, 'lat': 38.91872}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4758041}",4790534.0,[{'link': 'http://en.wikipedia.org/wiki/Tysons_Corner%2C_Virginia'}],Tysons Corner,"{'level': 1.0, 'population': 19627}","[{'id': 2856, 'dist': 16, 'kf': 1}, {'id': 9426, 'dist': 17, 'kf': 1}, {'id': 10041, 'dist': 14, 'kf': 1}, {'id': 10057, 'dist': 17, 'kf': 1}, {'id': 28791, 'dist': 13, 'kf': 1}, {'id': 28794, 'dist': 19, 'kf': 1}, {'id': 28983, 'dist': 22, 'kf': 1}, {'id': 29925, 'dist': 23, 'kf': 1}, {'id': 30907, 'dist': 14, 'kf': 1}, {'id': 31158, 'dist': 12, 'kf': 1}, {'id': 31509, 'dist': 9, 'kf': 1}, {'id': 31609, 'dist': 7, 'kf': 1}, {'id': 31684, 'dist': 7, 'kf': 1}, {'id': 32171, 'dist': 8, 'kf': 1}, {'id': 32461, 'dist': 8, 'kf': 1}, {'id': 34239, 'dist': 12, 'kf': 1}, {'id': 34352, 'dist': 9, 'kf': 1}, {'id': 34688, 'dist': 15, 'kf': 1}, {'id': 35405, 'dist': 8, 'kf': 1}, {'id': 35653, 'dist': 17, 'kf': 1}]",12.0,38.92,-77.23,78.01,70.0,88,4.18,1,1563789656,1563841766,14.475
"{'lon': -80.175652, 'lat': 33.018501}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4576822}",4597919.0,"[{'link': 'http://en.wikipedia.org/wiki/Summerville%2C_South_Carolina'}, {'post': '29483'}]",Summerville,"{'level': 1.0, 'population': 43392}","[{'id': 2400, 'dist': 17, 'kf': 1}, {'id': 2402, 'dist': 18, 'kf': 1}, {'id': 2424, 'dist': 37, 'kf': 1}, {'id': 2428, 'dist': 39, 'kf': 1}, {'id': 2437, 'dist': 2, 'kf': 1}, {'id': 2439, 'dist': 44, 'kf': 1}, {'id': 29336, 'dist': 23, 'kf': 1}, {'id': 29425, 'dist': 13, 'kf': 1}, {'id': 31252, 'dist': 6, 'kf': 1}, {'id': 31775, 'dist': 10, 'kf': 1}, {'id': 33101, 'dist': 46, 'kf': 1}, {'id': 33177, 'dist': 4, 'kf': 1}, {'id': 33913, 'dist': 41, 'kf': 1}, {'id': 34021, 'dist': 38, 'kf': 1}, {'id': 34304, 'dist': 31, 'kf': 1}, {'id': 34799, 'dist': 20, 'kf': 1}, {'id': 35185, 'dist': 8, 'kf': 1}]",10.0,33.02,-80.17,82.99,77.0,94,6.35,0,1563791219,1563841614,13.998611111111112
"{'lon': 10.01667, 'lat': 53.700001}",DE,"{'cl': 'P', 'code': 'PPLX', 'parent': 2838632}",2862026.0,,Norderstedt,"{'level': 1.0, 'population': 71439}","[{'id': 4883, 'dist': 7, 'kf': 1}, {'id': 4903, 'dist': 47, 'kf': 1}, {'id': 8576, 'dist': 37, 'kf': 1}, {'id': 10031, 'dist': 43, 'kf': 1}, {'id': 27942, 'dist': 38, 'kf': 1}, {'id': 27976, 'dist': 16, 'kf': 1}, {'id': 28139, 'dist': 26, 'kf': 1}, {'id': 28729, 'dist': 21, 'kf': 1}, {'id': 29536, 'dist': 40, 'kf': 1}, {'id': 35049, 'dist': 40, 'kf': 1}, {'id': 35489, 'dist': 12, 'kf': 1}, {'id': 35631, 'dist': 37, 'kf': 1}, {'id': 36092, 'dist': 36, 'kf': 1}]",10.0,53.71,9.99,60.8,57.99,82,4.7,0,1563765482,1563824073,16.275277777777777
"{'lon': 60.345558, 'lat': 41.535}",UZ,"{'cl': 'P', 'code': 'PPL', 'parent': 1484843}",1512978.0,,Qushkupir,"{'level': 1.0, 'population': 16948}","[{'id': 7383, 'dist': 49, 'kf': 1}, {'id': 7395, 'dist': 25, 'kf': 1}]",10.0,41.53,60.35,95.0,89.6,29,9.17,0,1563756183,1563809199,14.726666666666667
"{'lon': -49.496109, 'lat': -16.35778}",BR,"{'cl': 'P', 'code': 'PPL', 'parent': 3462372}",3461194.0,,Inhumas,"{'level': 1.0, 'population': 44058}","[{'id': 4502, 'dist': 42, 'kf': 1}]",9.0,-16.36,-49.5,68.0,59.0,60,4.7,0,1563788729,1563829382,11.2925
"{'lon': 33.629169, 'lat': 34.916672}",CY,"{'cl': 'P', 'code': 'PPLA', 'parent': 146398}",146400.0,,Larnaca,"{'level': 1.0, 'population': 72000}","[{'id': 5446, 'dist': 28, 'kf': 1}, {'id': 5448, 'dist': 4, 'kf': 1}]",9.0,34.92,33.64,93.2,87.8,30,5.82,0,1563763631,1563814572,14.150277777777777
"{'lon': 88.366669, 'lat': 23.216669}",IN,"{'cl': 'P', 'code': 'PPL', 'parent': 1252881}",1268341.0,"[{'link': 'http://en.wikipedia.org/wiki/Kalna'}, {'ru': 'Ð\x9aÐ°Ð»Ð½Ð°'}]",Kalna,"{'level': 1.0, 'population': 53964}","[{'id': 7784, 'dist': 63, 'kf': 1}]",10.0,23.22,88.36,95.0,95.0,67,9.17,40,1563751932,1563800004,13.353333333333333
"{'lon': 10.85745, 'lat': 33.875759}",TN,"{'cl': 'P', 'code': 'PPL', 'parent': 2469470}",2470384.0,[{'link': 'http://en.wikipedia.org/wiki/Houmt_Souk'}],Houmt Souk,"{'level': 1.0, 'population': 62583}","[{'id': 6323, 'dist': 7, 'kf': 1}]",11.0,33.88,10.86,78.8,73.4,65,4.7,20,1563769245,1563819892,14.06861111111111
"{'lon': 0.16667, 'lat': 51.549999}",GB,"{'cl': 'P', 'code': 'PPLA3', 'parent': 3333120}",2651621.0,[{'link': 'http://en.wikipedia.org/wiki/Dagenham_%28UK_Parliament_constituency%29'}],Dagenham,"{'level': 1.0, 'population': 108368}","[{'id': 5088, 'dist': 26, 'kf': 1}, {'id': 5091, 'dist': 8, 'kf': 1}, {'id': 5142, 'dist': 37, 'kf': 1}, {'id': 9031, 'dist': 32, 'kf': 1}, {'id': 9754, 'dist': 31, 'kf': 1}, {'id': 9842, 'dist': 16, 'kf': 1}, {'id': 10115, 'dist': 7, 'kf': 1}, {'id': 27779, 'dist': 27, 'kf': 1}, {'id': 29245, 'dist': 20, 'kf': 1}, {'id': 29619, 'dist': 30, 'kf': 1}, {'id': 31271, 'dist': 33, 'kf': 1}, {'id': 32163, 'dist': 40, 'kf': 1}, {'id': 32325, 'dist': 13, 'kf': 1}, {'id': 32399, 'dist': 34, 'kf': 1}, {'id': 33124, 'dist': 24, 'kf': 1}, {'id': 33897, 'dist': 16, 'kf': 1}, {'id': 34949, 'dist': 27, 'kf': 1}, {'id': 35809, 'dist': 18, 'kf': 1}]",9.0,51.54,0.15,66.0,62.01,88,12.75,20,1563768476,1563825802,15.92388888888889
"{'lon': 23.58333, 'lat': 46.066669}",RO,"{'cl': 'P', 'code': 'PPLA', 'parent': 686581}",686578.0,,Alba Iulia,"{'level': 1.0, 'population': 66085}","[{'id': 5995, 'dist': 49, 'kf': 1}]",8.0,46.07,23.57,72.0,68.0,60,3.36,0,1563764152,1563818885,15.203611111111112
"{'lon': -90.422623, 'lat': 38.660889}",US,"{'cl': 'P', 'code': 'PPL', 'parent': 4407074}",4382837.0,[{'link': 'http://en.wikipedia.org/wiki/Creve_Coeur%2C_Missouri'}],Creve Coeur,"{'level': 1.0, 'population': 17833}","[{'id': 1663, 'dist': 18, 'kf': 1}, {'id': 1665, 'dist': 19, 'kf': 1}, {'id': 1666, 'dist': 10, 'kf': 1}, {'id': 9803, 'dist': 19, 'kf': 1}, {'id': 10314, 'dist': 6, 'kf': 1}, {'id': 28692, 'dist': 14, 'kf': 1}, {'id': 28823, 'dist': 4, 'kf': 1}, {'id': 29119, 'dist': 3, 'kf': 1}, {'id': 29175, 'dist': 30, 'kf': 1}, {'id': 29251, 'dist': 12, 'kf': 1}, {'id': 29931, 'dist': 18, 'kf': 1}, {'id': 30131, 'dist': 11, 'kf': 1}, {'id': 30481, 'dist': 6, 'kf': 1}, {'id': 31341, 'dist': 15, 'kf': 1}, {'id': 31682, 'dist': 19, 'kf': 1}, {'id': 32938, 'dist': 1, 'kf': 1}, {'id': 33331, 'dist': 19, 'kf': 1}, {'id': 34206, 'dist': 23, 'kf': 1}, {'id': 34832, 'dist': 11, 'kf': 1}, {'id': 35132, 'dist': 15, 'kf': 1}]",12.0,38.66,-90.42,81.0,75.0,74,6.93,75,1563792864,1563844889,14.45138888888889
"{'lon': 3.08628, 'lat': 45.779659}",FR,"{'cl': 'P', 'code': 'PPLA', 'parent': 6440000}",3024635.0,,Clermont-Ferrand,"{'level': 1.0, 'population': 138681}","[{'id': 5565, 'dist': 5, 'kf': 1}, {'id': 27898, 'dist': 16, 'kf': 1}, {'id': 34837, 'dist': 49, 'kf': 1}]",7.0,45.78,3.08,69.8,63.0,56,3.36,0,1563769133,1563823739,15.168333333333333
"{'lon': -98.991158, 'lat': 31.70932}",US,"{'cl': 'P', 'code': 'PPLA2', 'parent': 4676632}",4676798.0,"[{'link': 'http://en.wikipedia.org/wiki/Brownwood%2C_Texas'}, {'post': '76803'}]",Brownwood,"{'level': 1.0, 'population': 19288}","[{'id': 2571, 'dist': 9, 'kf': 1}, {'id': 2582, 'dist': 41, 'kf': 1}, {'id': 34405, 'dist': 49, 'kf': 1}]",7.0,31.71,-98.99,80.6,75.2,51,7.81,1,1563795910,1563845957,13.901944444444444
